"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","ROADACCID","DEATH","1000000HAB","A","2012",28.288758523029,
"GBR","ROADACCID","DEATH","1000000HAB","A","2013",27.600930403973,
"GBR","ROADACCID","DEATH","1000000HAB","A","2014",28.698669511725,
"GBR","ROADACCID","DEATH","1000000HAB","A","2015",27.704311271513,
"GBR","ROADACCID","DEATH","1000000HAB","A","2016",28.348648690789,
"GBR","ROADACCID","DEATH","1000000HAB","A","2017",28.096155884255,
"GBR","ROADACCID","DEATH","1000000HAB","A","2018",27.640543058278,"P"
"LTU","ROADACCID","DEATH","1000000HAB","A","1994",209.17962213137,
"LTU","ROADACCID","DEATH","1000000HAB","A","1995",184.89422452166,
"LTU","ROADACCID","DEATH","1000000HAB","A","1996",185.19480021868,
"LTU","ROADACCID","DEATH","1000000HAB","A","1997",203.06914112662,
"LTU","ROADACCID","DEATH","1000000HAB","A","1998",233.56514227611,
"LTU","ROADACCID","DEATH","1000000HAB","A","1999",212.2444624909,
"LTU","ROADACCID","DEATH","1000000HAB","A","2000",183.16713987226,
"LTU","ROADACCID","DEATH","1000000HAB","A","2001",203.41026236466,
"LTU","ROADACCID","DEATH","1000000HAB","A","2002",202.43579343649,
"LTU","ROADACCID","DEATH","1000000HAB","A","2003",207.60052154873,
"LTU","ROADACCID","DEATH","1000000HAB","A","2004",222.67790913735,
"LTU","ROADACCID","DEATH","1000000HAB","A","2005",232.65417176319,
"LTU","ROADACCID","DEATH","1000000HAB","A","2006",232.42237016382,
"LTU","ROADACCID","DEATH","1000000HAB","A","2007",229.01042121206,
"LTU","ROADACCID","DEATH","1000000HAB","A","2008",156.02375188034,
"LTU","ROADACCID","DEATH","1000000HAB","A","2009",116.98065961916,
"LTU","ROADACCID","DEATH","1000000HAB","A","2010",96.536253398948,
"LTU","ROADACCID","DEATH","1000000HAB","A","2011",97.750580806872,
"LTU","ROADACCID","DEATH","1000000HAB","A","2012",101.0786294675,
"LTU","ROADACCID","DEATH","1000000HAB","A","2013",86.554062986338,
"LTU","ROADACCID","DEATH","1000000HAB","A","2014",91.052722936795,
"LTU","ROADACCID","DEATH","1000000HAB","A","2015",83.307228106895,
"LTU","ROADACCID","DEATH","1000000HAB","A","2016",66.94021506636,
"LTU","ROADACCID","DEATH","1000000HAB","A","2017",67.529273586543,
"LTU","ROADACCID","DEATH","1000000HAB","A","2018",61.751684696612,
"LTU","ROADACCID","DEATH","1000000HAB","A","2019",66.024506574462,
"RUS","ROADACCID","DEATH","1000000HAB","A","1994",239.872655846,
"RUS","ROADACCID","DEATH","1000000HAB","A","1995",220.99967024943,
"RUS","ROADACCID","DEATH","1000000HAB","A","1996",198.89291538076,
"RUS","ROADACCID","DEATH","1000000HAB","A","1997",187.03263686048,
"RUS","ROADACCID","DEATH","1000000HAB","A","1998",196.52499440919,
"RUS","ROADACCID","DEATH","1000000HAB","A","1999",201.86832332646,
"RUS","ROADACCID","DEATH","1000000HAB","A","2000",201.87334287474,
"RUS","ROADACCID","DEATH","1000000HAB","A","2001",211.78753985865,
"RUS","ROADACCID","DEATH","1000000HAB","A","2002",228.77848331861,
"RUS","ROADACCID","DEATH","1000000HAB","A","2003",246.12748114883,
"RUS","ROADACCID","DEATH","1000000HAB","A","2004",239.5130343096,
"RUS","ROADACCID","DEATH","1000000HAB","A","2005",236.60312577555,
"RUS","ROADACCID","DEATH","1000000HAB","A","2006",228.75975560847,
"RUS","ROADACCID","DEATH","1000000HAB","A","2007",233.24094681931,
"RUS","ROADACCID","DEATH","1000000HAB","A","2008",209.720497417,
"RUS","ROADACCID","DEATH","1000000HAB","A","2009",193.71035049261,"B"
"RUS","ROADACCID","DEATH","1000000HAB","A","2010",185.97899153534,
"RUS","ROADACCID","DEATH","1000000HAB","A","2011",195.52897635485,
"RUS","ROADACCID","DEATH","1000000HAB","A","2012",195.46552795968,
"RUS","ROADACCID","DEATH","1000000HAB","A","2013",188.31834643322,
"RUS","ROADACCID","DEATH","1000000HAB","A","2014",187.44307193705,
"RUS","ROADACCID","DEATH","1000000HAB","A","2015",160.40598244778,
"RUS","ROADACCID","DEATH","1000000HAB","A","2016",140.69324441587,
"RUS","ROADACCID","DEATH","1000000HAB","A","2017",132.09986605926,
"RUS","ROADACCID","DEATH","1000000HAB","A","2018",126.06775875556,
"RUS","ROADACCID","DEATH","1000000HAB","A","2019",117.61850951423,
"CHE","ROADACCID","DEATH","1000000HAB","A","1994",97.086059857345,
"CHE","ROADACCID","DEATH","1000000HAB","A","1995",98.285863297147,
"CHE","ROADACCID","DEATH","1000000HAB","A","1996",87.105919950225,
"CHE","ROADACCID","DEATH","1000000HAB","A","1997",82.805442758022,
"CHE","ROADACCID","DEATH","1000000HAB","A","1998",83.966232916142,
"CHE","ROADACCID","DEATH","1000000HAB","A","1999",81.607045697566,
"CHE","ROADACCID","DEATH","1000000HAB","A","2000",82.402477642064,
"CHE","ROADACCID","DEATH","1000000HAB","A","2001",75.243566467594,
"CHE","ROADACCID","DEATH","1000000HAB","A","2002",70.421056142878,
"CHE","ROADACCID","DEATH","1000000HAB","A","2003",74.397046682512,
"CHE","ROADACCID","DEATH","1000000HAB","A","2004",69.015680768645,
"CHE","ROADACCID","DEATH","1000000HAB","A","2005",54.994443409844,
"CHE","ROADACCID","DEATH","1000000HAB","A","2006",49.439238774687,
"CHE","ROADACCID","DEATH","1000000HAB","A","2007",50.853403542814,
"CHE","ROADACCID","DEATH","1000000HAB","A","2008",46.680853985035,
"CHE","ROADACCID","DEATH","1000000HAB","A","2009",45.068132297825,
"CHE","ROADACCID","DEATH","1000000HAB","A","2010",41.789623368144,
"CHE","ROADACCID","DEATH","1000000HAB","A","2011",40.442859421379,
"CHE","ROADACCID","DEATH","1000000HAB","A","2012",42.391633417162,
"CHE","ROADACCID","DEATH","1000000HAB","A","2013",33.253615310805,
"CHE","ROADACCID","DEATH","1000000HAB","A","2014",29.675224814252,
"CHE","ROADACCID","DEATH","1000000HAB","A","2015",30.546716191788,
"CHE","ROADACCID","DEATH","1000000HAB","A","2016",25.796163967106,
"CHE","ROADACCID","DEATH","1000000HAB","A","2017",27.213009238225,
"CHE","ROADACCID","DEATH","1000000HAB","A","2018",27.365632688143,
"CHE","ROADACCID","DEATH","1000000HAB","A","2019",21.808007433848,
"MEX","ROADACCID","DEATH","1000000HAB","A","1994",56.734740961263,
"MEX","ROADACCID","DEATH","1000000HAB","A","1995",51.034609985885,
"MEX","ROADACCID","DEATH","1000000HAB","A","1996",51.638783083659,
"MEX","ROADACCID","DEATH","1000000HAB","A","1997",52.583736508784,
"MEX","ROADACCID","DEATH","1000000HAB","A","1998",52.719070929231,
"MEX","ROADACCID","DEATH","1000000HAB","A","1999",52.377379077804,
"MEX","ROADACCID","DEATH","1000000HAB","A","2000",52.821114128136,
"MEX","ROADACCID","DEATH","1000000HAB","A","2001",51.316996834428,
"MEX","ROADACCID","DEATH","1000000HAB","A","2002",47.834110988394,
"MEX","ROADACCID","DEATH","1000000HAB","A","2003",45.110147338472,
"MEX","ROADACCID","DEATH","1000000HAB","A","2004",44.041553794438,
"MEX","ROADACCID","DEATH","1000000HAB","A","2005",44.431781334356,
"MEX","ROADACCID","DEATH","1000000HAB","A","2006",45.630280946142,
"MEX","ROADACCID","DEATH","1000000HAB","A","2007",49.445591081005,
"MEX","ROADACCID","DEATH","1000000HAB","A","2008",48.540241353559,
"MEX","ROADACCID","DEATH","1000000HAB","A","2009",43.293897533526,
"MEX","ROADACCID","DEATH","1000000HAB","A","2010",44.104385298504,
"MEX","ROADACCID","DEATH","1000000HAB","A","2011",38.082734663266,
"MEX","ROADACCID","DEATH","1000000HAB","A","2012",38.704179961902,
"MEX","ROADACCID","DEATH","1000000HAB","A","2013",32.391584277605,
"MEX","ROADACCID","DEATH","1000000HAB","A","2014",31.357201497887,
"MEX","ROADACCID","DEATH","1000000HAB","A","2015",28.639831696921,
"MEX","ROADACCID","DEATH","1000000HAB","A","2016",27.332422976892,
"MEX","ROADACCID","DEATH","1000000HAB","A","2017",23.393673677438,
"CAN","ROADACCID","DEATH","1000000HAB","A","1994",111.37676404157,
"CAN","ROADACCID","DEATH","1000000HAB","A","1995",113.06275467488,
"CAN","ROADACCID","DEATH","1000000HAB","A","1996",105.67298086086,
"CAN","ROADACCID","DEATH","1000000HAB","A","1997",102.85579310176,
"CAN","ROADACCID","DEATH","1000000HAB","A","1998",96.799312011906,
"CAN","ROADACCID","DEATH","1000000HAB","A","1999",98.022169193764,
"CAN","ROADACCID","DEATH","1000000HAB","A","2000",94.636823044457,
"CAN","ROADACCID","DEATH","1000000HAB","A","2001",88.907795137614,
"CAN","ROADACCID","DEATH","1000000HAB","A","2002",93.143898011226,
"CAN","ROADACCID","DEATH","1000000HAB","A","2003",87.757475122952,
"CAN","ROADACCID","DEATH","1000000HAB","A","2004",85.627548965417,
"CAN","ROADACCID","DEATH","1000000HAB","A","2005",89.877874948366,
"CAN","ROADACCID","DEATH","1000000HAB","A","2006",88.145425768196,
"CAN","ROADACCID","DEATH","1000000HAB","A","2007",83.705734663767,
"CAN","ROADACCID","DEATH","1000000HAB","A","2008",73.119119678283,
"CAN","ROADACCID","DEATH","1000000HAB","A","2009",65.895712600726,
"CAN","ROADACCID","DEATH","1000000HAB","A","2010",65.814065736253,
"CAN","ROADACCID","DEATH","1000000HAB","A","2011",58.912043939823,
"CAN","ROADACCID","DEATH","1000000HAB","A","2012",59.773772259681,
"CAN","ROADACCID","DEATH","1000000HAB","A","2013",55.611052592664,
"CAN","ROADACCID","DEATH","1000000HAB","A","2014",51.950712572736,
"CAN","ROADACCID","DEATH","1000000HAB","A","2015",52.908855491547,
"CAN","ROADACCID","DEATH","1000000HAB","A","2016",52.590057565758,
"CAN","ROADACCID","DEATH","1000000HAB","A","2017",50.789034745912,
"CAN","ROADACCID","DEATH","1000000HAB","A","2018",51.864973508251,"P"
"LVA","ROADACCID","DEATH","1000000HAB","A","1994",284.44005772903,
"LVA","ROADACCID","DEATH","1000000HAB","A","1995",245.86971078318,
"LVA","ROADACCID","DEATH","1000000HAB","A","1996",223.82999989419,
"LVA","ROADACCID","DEATH","1000000HAB","A","1997",215.79619960285,
"LVA","ROADACCID","DEATH","1000000HAB","A","1998",260.16392401886,
"LVA","ROADACCID","DEATH","1000000HAB","A","1999",252.66870865374,
"LVA","ROADACCID","DEATH","1000000HAB","A","2000",248.35800722266,
"LVA","ROADACCID","DEATH","1000000HAB","A","2001",221.20769991058,
"LVA","ROADACCID","DEATH","1000000HAB","A","2002",224.2256315869,
"LVA","ROADACCID","DEATH","1000000HAB","A","2003",215.47626592306,
"LVA","ROADACCID","DEATH","1000000HAB","A","2004",228.0036162434,
"LVA","ROADACCID","DEATH","1000000HAB","A","2005",197.4272813236,
"LVA","ROADACCID","DEATH","1000000HAB","A","2006",183.46911700867,
"LVA","ROADACCID","DEATH","1000000HAB","A","2007",190.42641427971,
"LVA","ROADACCID","DEATH","1000000HAB","A","2008",145.13241495746,
"LVA","ROADACCID","DEATH","1000000HAB","A","2009",118.59909257686,
"LVA","ROADACCID","DEATH","1000000HAB","A","2010",103.9305286393,
"LVA","ROADACCID","DEATH","1000000HAB","A","2011",86.905480337271,
"LVA","ROADACCID","DEATH","1000000HAB","A","2012",87.00700332642,
"LVA","ROADACCID","DEATH","1000000HAB","A","2013",88.937603067006,
"LVA","ROADACCID","DEATH","1000000HAB","A","2014",106.33058177875,
"LVA","ROADACCID","DEATH","1000000HAB","A","2015",95.068234213743,
"LVA","ROADACCID","DEATH","1000000HAB","A","2016",80.63129198377,
"LVA","ROADACCID","DEATH","1000000HAB","A","2017",70.02195394203,
"LVA","ROADACCID","DEATH","1000000HAB","A","2018",78.353070350679,
"LVA","ROADACCID","DEATH","1000000HAB","A","2019",70.577570239059,
"UKR","ROADACCID","DEATH","1000000HAB","A","1994",145.60470249261,
"UKR","ROADACCID","DEATH","1000000HAB","A","1995",146.17726079732,
"UKR","ROADACCID","DEATH","1000000HAB","A","1996",129.87241910149,
"UKR","ROADACCID","DEATH","1000000HAB","A","1997",118.35255145806,
"UKR","ROADACCID","DEATH","1000000HAB","A","1998",110.12174814785,
"UKR","ROADACCID","DEATH","1000000HAB","A","1999",106.07158674558,
"UKR","ROADACCID","DEATH","1000000HAB","A","2000",105.43653981068,
"UKR","ROADACCID","DEATH","1000000HAB","A","2001",122.96968501348,
"UKR","ROADACCID","DEATH","1000000HAB","A","2002",124.10152425799,
"UKR","ROADACCID","DEATH","1000000HAB","A","2003",149.52016450606,
"UKR","ROADACCID","DEATH","1000000HAB","A","2004",146.8021348731,
"UKR","ROADACCID","DEATH","1000000HAB","A","2005",153.46510471218,
"UKR","ROADACCID","DEATH","1000000HAB","A","2006",162.26457050137,
"UKR","ROADACCID","DEATH","1000000HAB","A","2007",205.85105942665,
"UKR","ROADACCID","DEATH","1000000HAB","A","2008",166.84613398938,
"UKR","ROADACCID","DEATH","1000000HAB","A","2009",116.12623634108,
"UKR","ROADACCID","DEATH","1000000HAB","A","2010",106.27689663875,
"UKR","ROADACCID","DEATH","1000000HAB","A","2011",107.38176093223,
"UKR","ROADACCID","DEATH","1000000HAB","A","2012",112.53836141251,
"UKR","ROADACCID","DEATH","1000000HAB","A","2013",106.24395247024,
"UKR","ROADACCID","DEATH","1000000HAB","A","2014",98.051438062724,"B"
"UKR","ROADACCID","DEATH","1000000HAB","A","2015",88.652097455917,
"UKR","ROADACCID","DEATH","1000000HAB","A","2016",75.76990781002,
"UKR","ROADACCID","DEATH","1000000HAB","A","2017",76.553939577929,
"ITA","ROADACCID","DEATH","1000000HAB","A","1994",124.97493112657,
"ITA","ROADACCID","DEATH","1000000HAB","A","1995",123.72392005581,
"ITA","ROADACCID","DEATH","1000000HAB","A","1996",117.62164875689,
"ITA","ROADACCID","DEATH","1000000HAB","A","1997",118.1922311916,
"ITA","ROADACCID","DEATH","1000000HAB","A","1998",120.35480364155,
"ITA","ROADACCID","DEATH","1000000HAB","A","1999",117.50584634631,
"ITA","ROADACCID","DEATH","1000000HAB","A","2000",124.00313665943,
"ITA","ROADACCID","DEATH","1000000HAB","A","2001",124.54782085193,
"ITA","ROADACCID","DEATH","1000000HAB","A","2002",122.32950356111,
"ITA","ROADACCID","DEATH","1000000HAB","A","2003",114.51113629088,
"ITA","ROADACCID","DEATH","1000000HAB","A","2004",106.12750795363,
"ITA","ROADACCID","DEATH","1000000HAB","A","2005",100.36314968751,
"ITA","ROADACCID","DEATH","1000000HAB","A","2006",97.499347266894,
"ITA","ROADACCID","DEATH","1000000HAB","A","2007",87.801991536032,
"ITA","ROADACCID","DEATH","1000000HAB","A","2008",80.320628389159,
"ITA","ROADACCID","DEATH","1000000HAB","A","2009",71.697670367211,
"ITA","ROADACCID","DEATH","1000000HAB","A","2010",69.40248425467,
"ITA","ROADACCID","DEATH","1000000HAB","A","2011",65.005655407816,
"ITA","ROADACCID","DEATH","1000000HAB","A","2012",63.033554559892,
"ITA","ROADACCID","DEATH","1000000HAB","A","2013",56.463175882145,
"ITA","ROADACCID","DEATH","1000000HAB","A","2014",55.618487117929,
"ITA","ROADACCID","DEATH","1000000HAB","A","2015",56.446025826,
"ITA","ROADACCID","DEATH","1000000HAB","A","2016",54.150346102028,
"ITA","ROADACCID","DEATH","1000000HAB","A","2017",55.800852999789,
"ITA","ROADACCID","DEATH","1000000HAB","A","2018",55.029843553051,
"ITA","ROADACCID","DEATH","1000000HAB","A","2019",52.6225046269,
"FRA","ROADACCID","DEATH","1000000HAB","A","1994",152.02135304162,
"FRA","ROADACCID","DEATH","1000000HAB","A","1995",149.32342013479,
"FRA","ROADACCID","DEATH","1000000HAB","A","1996",142.93819065454,
"FRA","ROADACCID","DEATH","1000000HAB","A","1997",140.81582559089,
"FRA","ROADACCID","DEATH","1000000HAB","A","1998",148.17328491832,
"FRA","ROADACCID","DEATH","1000000HAB","A","1999",140.28860210235,
"FRA","ROADACCID","DEATH","1000000HAB","A","2000",132.63287502565,
"FRA","ROADACCID","DEATH","1000000HAB","A","2001",132.99122860915,
"FRA","ROADACCID","DEATH","1000000HAB","A","2002",123.85675803326,
"FRA","ROADACCID","DEATH","1000000HAB","A","2003",97.325264600854,
"FRA","ROADACCID","DEATH","1000000HAB","A","2004",89.195588318902,
"FRA","ROADACCID","DEATH","1000000HAB","A","2005",84.173071040252,
"FRA","ROADACCID","DEATH","1000000HAB","A","2006",74.015997860845,
"FRA","ROADACCID","DEATH","1000000HAB","A","2007",72.169203979147,
"FRA","ROADACCID","DEATH","1000000HAB","A","2008",66.407783495527,
"FRA","ROADACCID","DEATH","1000000HAB","A","2009",66.036091281567,
"FRA","ROADACCID","DEATH","1000000HAB","A","2010",61.389405563403,
"FRA","ROADACCID","DEATH","1000000HAB","A","2011",60.649393858051,
"FRA","ROADACCID","DEATH","1000000HAB","A","2012",55.6352516956,
"FRA","ROADACCID","DEATH","1000000HAB","A","2013",49.516136586172,
"FRA","ROADACCID","DEATH","1000000HAB","A","2014",51.031435952675,
"FRA","ROADACCID","DEATH","1000000HAB","A","2015",52.007360912392,
"FRA","ROADACCID","DEATH","1000000HAB","A","2016",52.110104018782,
"FRA","ROADACCID","DEATH","1000000HAB","A","2017",51.567068318992,
"FRA","ROADACCID","DEATH","1000000HAB","A","2018",48.502288746549,
"FRA","ROADACCID","DEATH","1000000HAB","A","2019",48.37467143361,
"POL","ROADACCID","DEATH","1000000HAB","A","1994",174.974986153,
"POL","ROADACCID","DEATH","1000000HAB","A","1995",178.7796439321,
"POL","ROADACCID","DEATH","1000000HAB","A","1996",164.63698954831,
"POL","ROADACCID","DEATH","1000000HAB","A","1997",189.1866577869,
"POL","ROADACCID","DEATH","1000000HAB","A","1998",183.1185350331,
"POL","ROADACCID","DEATH","1000000HAB","A","1999",174.08051795602,
"POL","ROADACCID","DEATH","1000000HAB","A","2000",164.51190658191,
"POL","ROADACCID","DEATH","1000000HAB","A","2001",144.68701641358,
"POL","ROADACCID","DEATH","1000000HAB","A","2002",152.41811456464,
"POL","ROADACCID","DEATH","1000000HAB","A","2003",147.62631800332,
"POL","ROADACCID","DEATH","1000000HAB","A","2004",149.59841781864,
"POL","ROADACCID","DEATH","1000000HAB","A","2005",142.64212037879,
"POL","ROADACCID","DEATH","1000000HAB","A","2006",137.46265953881,
"POL","ROADACCID","DEATH","1000000HAB","A","2007",146.45640043063,
"POL","ROADACCID","DEATH","1000000HAB","A","2008",142.60699701742,
"POL","ROADACCID","DEATH","1000000HAB","A","2009",119.83769069939,
"POL","ROADACCID","DEATH","1000000HAB","A","2010",102.70013290822,
"POL","ROADACCID","DEATH","1000000HAB","A","2011",110.05364622652,
"POL","ROADACCID","DEATH","1000000HAB","A","2012",93.975372094658,
"POL","ROADACCID","DEATH","1000000HAB","A","2013",88.2487566573,
"POL","ROADACCID","DEATH","1000000HAB","A","2014",84.237144134568,
"POL","ROADACCID","DEATH","1000000HAB","A","2015",77.343445861641,
"POL","ROADACCID","DEATH","1000000HAB","A","2016",79.694313052272,
"POL","ROADACCID","DEATH","1000000HAB","A","2017",74.549387007066,
"POL","ROADACCID","DEATH","1000000HAB","A","2018",75.365868109731,
"POL","ROADACCID","DEATH","1000000HAB","A","2019",76.611352164293,
"HRV","ROADACCID","DEATH","1000000HAB","A","1994",172.82799916767,
"HRV","ROADACCID","DEATH","1000000HAB","A","1995",173.15904875077,
"HRV","ROADACCID","DEATH","1000000HAB","A","1996",158.2147582112,
"HRV","ROADACCID","DEATH","1000000HAB","A","1997",157.444894287,
"HRV","ROADACCID","DEATH","1000000HAB","A","1998",142.53767815831,
"HRV","ROADACCID","DEATH","1000000HAB","A","1999",146.70044765797,
"HRV","ROADACCID","DEATH","1000000HAB","A","2000",146.58812228896,
"HRV","ROADACCID","DEATH","1000000HAB","A","2001",150.47764441784,
"HRV","ROADACCID","DEATH","1000000HAB","A","2002",145.74026991935,
"HRV","ROADACCID","DEATH","1000000HAB","A","2003",162.89449339929,
"HRV","ROADACCID","DEATH","1000000HAB","A","2004",141.24425033685,
"HRV","ROADACCID","DEATH","1000000HAB","A","2005",138.51042134313,
"HRV","ROADACCID","DEATH","1000000HAB","A","2006",142.42109836357,
"HRV","ROADACCID","DEATH","1000000HAB","A","2007",143.61225896515,
"HRV","ROADACCID","DEATH","1000000HAB","A","2008",154.07087027998,
"HRV","ROADACCID","DEATH","1000000HAB","A","2009",127.28849263248,
"HRV","ROADACCID","DEATH","1000000HAB","A","2010",99.175239155502,
"HRV","ROADACCID","DEATH","1000000HAB","A","2011",97.649360303246,
"HRV","ROADACCID","DEATH","1000000HAB","A","2012",92.09013679486,
"HRV","ROADACCID","DEATH","1000000HAB","A","2013",86.472484244032,
"HRV","ROADACCID","DEATH","1000000HAB","A","2014",72.669120271877,
"HRV","ROADACCID","DEATH","1000000HAB","A","2015",82.786104495095,
"HRV","ROADACCID","DEATH","1000000HAB","A","2016",73.544401773786,
"HRV","ROADACCID","DEATH","1000000HAB","A","2017",80.251548600314,
"HRV","ROADACCID","DEATH","1000000HAB","A","2018",77.547009510884,
"HRV","ROADACCID","DEATH","1000000HAB","A","2019",73.017824216349,
"SWE","ROADACCID","DEATH","1000000HAB","A","1994",67.078590711836,
"SWE","ROADACCID","DEATH","1000000HAB","A","1995",64.801626022339,
"SWE","ROADACCID","DEATH","1000000HAB","A","1996",60.739749064529,
"SWE","ROADACCID","DEATH","1000000HAB","A","1997",61.157156709957,
"SWE","ROADACCID","DEATH","1000000HAB","A","1998",59.993397336835,
"SWE","ROADACCID","DEATH","1000000HAB","A","1999",65.478465825998,
"SWE","ROADACCID","DEATH","1000000HAB","A","2000",66.613248326863,
"SWE","ROADACCID","DEATH","1000000HAB","A","2001",65.535366615857,
"SWE","ROADACCID","DEATH","1000000HAB","A","2002",62.745393311655,
"SWE","ROADACCID","DEATH","1000000HAB","A","2003",59.051850538762,
"SWE","ROADACCID","DEATH","1000000HAB","A","2004",53.371695722181,
"SWE","ROADACCID","DEATH","1000000HAB","A","2005",48.728776956427,
"SWE","ROADACCID","DEATH","1000000HAB","A","2006",49.006085013994,
"SWE","ROADACCID","DEATH","1000000HAB","A","2007",51.486145963552,
"SWE","ROADACCID","DEATH","1000000HAB","A","2008",43.060263652463,
"SWE","ROADACCID","DEATH","1000000HAB","A","2009",38.500771359728,
"SWE","ROADACCID","DEATH","1000000HAB","A","2010",28.363875682626,"B"
"SWE","ROADACCID","DEATH","1000000HAB","A","2011",33.759425255839,
"SWE","ROADACCID","DEATH","1000000HAB","A","2012",29.93894346414,
"SWE","ROADACCID","DEATH","1000000HAB","A","2013",27.082264148113,
"SWE","ROADACCID","DEATH","1000000HAB","A","2014",27.84621874133,
"SWE","ROADACCID","DEATH","1000000HAB","A","2015",26.430766800426,
"SWE","ROADACCID","DEATH","1000000HAB","A","2016",27.209280178493,
"SWE","ROADACCID","DEATH","1000000HAB","A","2017",25.05543515027,
"SWE","ROADACCID","DEATH","1000000HAB","A","2018",31.842082141958,
"SWE","ROADACCID","DEATH","1000000HAB","A","2019",21.486656931882,
"MLT","ROADACCID","DEATH","1000000HAB","A","1999",30.961509683212,
"MLT","ROADACCID","DEATH","1000000HAB","A","2000",38.452960493428,
"MLT","ROADACCID","DEATH","1000000HAB","A","2001",40.709567766164,
"MLT","ROADACCID","DEATH","1000000HAB","A","2002",40.407203594221,
"MLT","ROADACCID","DEATH","1000000HAB","A","2003",42.651198498678,
"MLT","ROADACCID","DEATH","1000000HAB","A","2004",32.397300557234,
"MLT","ROADACCID","DEATH","1000000HAB","A","2005",39.620239999604,
"MLT","ROADACCID","DEATH","1000000HAB","A","2006",24.672594668746,
"MLT","ROADACCID","DEATH","1000000HAB","A","2007",34.421376658373,
"MLT","ROADACCID","DEATH","1000000HAB","A","2008",36.64086335645,
"MLT","ROADACCID","DEATH","1000000HAB","A","2009",50.911929634864,
"MLT","ROADACCID","DEATH","1000000HAB","A","2010",36.187480096886,
"MLT","ROADACCID","DEATH","1000000HAB","A","2011",40.839074826794,
"MLT","ROADACCID","DEATH","1000000HAB","A","2012",21.427142952375,
"MLT","ROADACCID","DEATH","1000000HAB","A","2013",42.256794540422,
"MLT","ROADACCID","DEATH","1000000HAB","A","2014",23.01188794131,
"MLT","ROADACCID","DEATH","1000000HAB","A","2015",24.716157401478,
"MLT","ROADACCID","DEATH","1000000HAB","A","2016",50.509930691591,
"MLT","ROADACCID","DEATH","1000000HAB","A","2017",40.59837734696,
